cpf,NPS
95252520780,7
88216511930,10
21457445255,6
03027694715,10
30882403583,10
32124402951,7
36340941257,4
18052579511,10
99004794166,10
23254601858,9
91134348533,10
71339962780,10
68612734223,9
11202913806,9
13014948012,8
29890888149,10
96645231946,9
19908213326,6
56831723659,7
67041710378,9
89191874017,9
50133203484,5
49560714856,7
76507752592,8
72316316069,9
37811057093,9
39963066798,9
00599469625,10
69323370029,7
71580097189,8
40863323456,9
30658744828,5
88392375939,9
09722858220,7
58545513909,10
19603482307,9
67883873628,10
93238004301,10
64758466432,10
86741637184,7
20631755276,10
97760145853,10
40811441504,10
72814361147,10
68611460308,9
61189260506,8
55465426837,10
36843771475,10
03445459541,10
66003011980,9
62272386946,10
74217368321,10
85095709309,6
40991650867,9
11364034859,6
48437700604,10
27959514283,10
95449669518,6
42175627560,10
28001617360,9
44794592353,6
51638326460,9
89710017047,10
78129457660,10
13049484128,8
42355283354,10
72875679899,9
13026564737,10
71158821859,10
70894107909,6
11611464404,7
61198309792,9
54247388509,9
23774877009,7
07881253207,7
51218082240,6
67990966662,9
02865383938,5
57164682178,10
00370907043,10
37808866938,9
32070983471,9
84926748738,9
62965074457,8
56572676560,10
41982817933,7
47795003460,7
52202626964,10
30326452559,10
73309074056,8
63516852224,7
47675125819,9
37990053667,10
69332763330,10
42285628331,10
72372259369,10
10337008949,9
42340370442,9
33331883840,10
45612578024,9
47371985109,8
76968064596,10
54421578304,10
79264053298,7
73968859308,10
42883903972,10
79978331530,10
03219859666,9
55102506668,10
68606734780,10
67149986358,9
28959103837,7
52427622176,3
55963743931,9
63994959462,8
03895546500,7
65317087350,10
00210273666,10
63256732208,9
34874939180,4
66019109020,7
48866073229,10
64478937800,10
59541760945,10
09371645857,10
10457346671,8
94473387801,7
05289056602,10
51837847797,10
19888374303,10
45096859398,9
80625023099,9
89964692463,9
34354869535,8
21215603860,9
71088035426,5
69466049038,6
37647476920,7
11612215068,10
39655868150,9
90041589360,8
33528660155,10
38550029599,10
73801012425,9
57181580612,9
19499913696,5
50551919370,5
96871867120,8
70804929394,10
28507196179,10
29332134944,10
52209400317,10
71775885666,8
27480661118,4
26203069574,10
16571211866,10
60181123967,10
93302559810,10
79206231464,10
59688910929,10
61968045023,7
52112036076,7
81641804408,7
60819714062,10
83469544921,10
50609580604,10
27456698341,10
98590742911,10
41429049570,9
77625384705,9
66919530104,10
64728617491,8
68590262944,9
76116628648,9
60349824649,7
89670165652,6
27740215708,6
23125242363,10
52560085879,10
94961721565,10
05205353163,10
31845605977,8
93423221070,10
91294431480,9
14087834360,7
77982402178,8
16823137940,6
98181009649,10
24265789633,10
35587745236,6
63488823733,6
25442253510,9
11788280504,10
03455388205,9
87204767608,9
66082887433,7
58712075370,9
13685931512,9
26210741460,5
43010614446,9
52996457404,6
43319971115,9
53334972909,7
69701003403,10
34499758548,9
86188817838,9
60215992768,3
94376382760,10
49033122243,9
39548070413,5
73148368762,7
47774070397,10
66656007694,7
22821282141,9
93868278400,7
72643933052,7
45969206644,8
60485312301,10
44358498108,9
18465124256,8
10637817010,4
48364811630,9
59558594202,9
19379313667,5
36597276795,10
68777593545,10
86134174939,8
19538088409,6
26723399021,9
76150011100,9
39154804442,10
23647921424,9
99010861678,5
47904991543,10
73806799610,10
73672096121,9
02372643231,9
05869972450,7
59715579396,7
27701154990,10
17732609603,8
85688886153,7
08597358696,7
79433644735,9
02632767679,10
59645876664,8
94947155353,10
47450240530,10
37729084899,9
96539450338,7
75480780565,10
38338569399,10
29136964816,10
04073730479,8
15063240534,9
10265838703,10
96334674625,10
46603327309,9
99741592027,10
94101027668,9
07819516402,8
84977973887,8
33061443550,10
75478935034,6
52602706817,10
75670718194,7
29236139108,10
23774599866,5
41337687014,9
58079106568,9
10640707874,10
38478483055,9
34857365464,10
04492728007,8
90317883682,10
43167859822,8
44408895903,5
30320756025,7
52699015288,9
30299966380,7
30923565434,9
03079915470,10
02732012980,9
53185004205,10
31820682021,4
48109305482,8
84738577980,9
73982455308,10
81518272380,9
82642951855,4
52557688126,9
55903081940,9
69544876197,9
50488491592,9
08924464043,6
35076955537,8
93558810880,10
22775477780,5
74592541260,9
38724937959,9
79007045580,8
94849674186,7
66239567191,4
25593502706,9
67490641241,6
27276531406,10
51341700534,9
45583455934,9
55621683323,9
57668089500,8
04910860401,7
31715578511,6
21979336806,10
60931608902,6
88850105550,9
83911153210,9
02640093398,9
39637902023,8
38878218820,7
93844781641,7
76634208379,7
48124266425,10
74264404789,8
83279663750,8
95818774449,4
99246871405,8
46939953124,7
55664239492,9
02690896400,10
96668118208,9
29232468700,7
22037337809,9
40613867432,9
85783045519,8
96576578652,7
80055126782,6
64494363286,5
70561465380,6
44200421844,8
67471520345,10
51919850520,10
65133585071,9
81432298747,7
66327904297,9
33810608998,7
17005229142,6
84574965908,7
90527025941,5
96114358350,10
04077513006,9
61092216863,8
97453714753,9
32043192701,8
43126665632,10
02336165511,5
80624755576,8
26720367056,8
27510056837,7
70690571135,6
21816793205,10
35393305427,10
84951657082,8
79432183025,6
24264685567,6
19020411519,10
48805109398,8
34653363307,10
05754370067,9
98416437742,3
02170470174,4
25928339780,9
17856817615,9
97505917390,9
93010559100,6
69833179398,7
64708944020,10
65452593500,9
70765094665,9
20785622705,9
19260261104,7
86801093630,6
09194908168,6
70032762836,5
05877770101,4
49726821169,4
95696460712,4
73595691920,10
22051356351,9
97489250056,10
75167486769,8
35818217701,8
48747793520,4
99584383566,9
69997125223,9
01930646933,8
12671919611,7
99335303135,5
38783056807,10
28753355296,9
62029487449,9
78112826900,9
93451739275,9
22931778664,8
50394750551,6
57779174379,9
12434535321,9
81157509215,8
72094803660,6
95756294341,9
39168670834,6
85506943989,7
44101042764,7
97493549230,8
10181889676,9
99132935706,9
53848111535,9
70347560156,10
64262455424,8
62021354687,8
92239407107,5
73434660976,7
54700603909,4
81079516387,3
52141202221,5
41756168024,10
95641854166,10
33366502835,9
59156581726,8
91578290554,9
24922191194,9
42999481497,10
14013856999,9
93914265221,8
01201740223,6
09844698855,9
86659481800,9
27291367549,6
91644915367,5
21801130809,7
52315682363,10
42840224666,8
26713202560,6
34238670787,8
76042939807,10
76674087777,9
21075240093,9
33051097268,8
47254265479,8
16893927622,9
39852381890,6
28936327852,5
68070423536,4
73189959366,8
11699213534,8
34705070747,5
75088494939,10
99635768699,10
62138059588,10
19484542204,9
59551330544,8
91541963539,9
11096745119,8
36365905025,6
41737223465,3
26787032315,10
81281718955,6
93547521106,9
27596373100,8
14933108870,7
62306594090,9
03818036438,9
85100218215,9
41408170205,9
84616878765,9
32149997029,8
32043474359,7
34421065161,6
00460104160,10
31355579449,10
20722395671,9
72176189833,7
98787767783,8
51387712306,10
98189397273,10
04873045193,8
94558681720,9
34188079681,8
40315758589,8
93918536254,5
05449339232,7
71954063857,9
56702071574,9
37842055505,8
53544078937,9
67788892254,5
10072040955,5
47112461774,10
57804104880,9
66718644200,10
62447049838,6
67110187705,5
03325704441,9
30732466814,9
99749030419,10
38177998960,9
92469247039,7
48113018620,6
43231456592,5
18127591777,9
00343743299,8
56740536260,7
51231154128,7
11902060725,9
13693005222,9
21442673591,10
38425611644,10
15999442605,8
18455375809,8
26829508177,8
49940232390,8
58593580327,8
52880507596,3
07819735465,10
42524777782,10
44496493039,9
46400606963,6
88264862713,9
55377938577,6
46091210424,10
07254539668,9
01609932455,8
70792625188,6
74316032585,9
03943988406,10
42789523681,8
17949645415,9
95957812749,10
31742718353,9
22402393602,7
27617640480,7
04655112875,8
63811050206,10
28920745927,9
52827677407,8
23935433760,7
32783969289,10
15100260700,9
72143486910,9
65371557385,6
10520898362,9
18730950740,10
93377312900,9
73414850273,8
75908268046,6
09072208781,9
12189452309,10
95960233142,10
59987517528,10
79032308831,9
80609417550,8
02413007890,6
86758755843,10
50959145060,9
49723669404,9
62728651809,5
14204384501,7
04621764365,9
49394166742,10
40788698583,5
85749110621,10
67264187950,9
39789537735,8
01249316421,7
59824378081,9
47040793687,6
51875692606,10
92032735733,10
12567212396,9
00857895931,9
15324256609,9
00980578396,9
69030341378,9
65329856868,10
49977070660,10
00746143397,9
70049174444,9
36871638733,5
62157740570,9
45866182483,8
87414278581,10
31419887220,9
63492122310,8
39982159054,6
07132044869,9
45677154113,9
76604568903,7
39116457676,6
77657666439,8
76085208502,6
29645521777,7
50499887808,8
29887275468,9
42206185032,9
69298738617,2
40067246672,10
39032143026,7
31839330120,5
11840654899,6
85587552489,7
52961514371,9
69745783501,6
17983871317,7
55669633822,7
95864178241,8
56019991636,7
24694762915,8
36842685184,8
79736799018,9
10271909528,8
20387212116,8
51904562426,5
46220165675,7
63393508288,10
43262538191,9
40307559840,9
41420248413,6
35074509335,9
32809997071,8
24404310951,8
07718235335,7
27737655409,4
76172757300,7
55481471299,10
66615393999,10
29427021500,7
01343390613,7
27989582457,3
77339129979,3
03719127508,7
93955714209,10
11622065948,8
10044364326,9
64443296980,4
14220072276,6
76835278072,7
87857109380,7
38530009088,6
06325867700,8
54658617200,9
84703446332,8
32465684132,7
54635175766,7
35185176946,5
65959656078,5
03375229607,7
48421092200,3
25145579500,6
37237660489,5
14264302994,5
70813722950,6
82109352400,10
39229501409,8
96284076940,5
53908783453,7
76790078290,6
44666694811,10
36094386817,7
25085592530,4
62972669215,6
32572734605,7
89270472302,7
34466610509,4
14961806820,5
62886887978,2
24494039578,7
18695613410,10
40883318342,10
80169347656,10
91237793904,10
80122016319,7
18520023959,5
15231336351,6
14098212773,7
02318967270,6
01295903121,5
77569000145,9
91765324459,6
83438715104,4
54746911738,7
08702728290,4
04009380810,6
34912321630,5
00593241800,8
32527625282,8
02131167903,5
54283267007,6
11678116742,9
86290251589,9
38642673079,6
22099417504,4
30405319800,6
41050755006,5
84852846740,1
70378467913,10
70083076409,6
40583550185,8
72727973209,8
82901832083,7
51121340628,7
36801990586,5
02406511707,8
47117064889,9
57968863120,8
24079044860,9
13881901175,8
45676776170,6
95249601766,10
09217645109,9
77022380465,9
53478277264,8
53209592810,6
48987358780,9
27299335735,9
02409398677,9
63984648421,7
42739835671,5
52391886705,7
62273533454,6
06201663398,5
40142156361,5
45263628838,4
62335704419,6
45514344266,8
11175494453,8
95742188480,7
24638151248,3
91164792466,5
64299872487,10
73539987509,8
91530075149,10
45183479275,7
30578245361,7
10812464303,8
78624301408,3
60669610631,10
96374912101,7
87906506111,8
47159011295,9
50231600410,7
02728986860,5
32120861498,8
98425079632,5
69978420037,4
14144246043,6
73723861520,9
95285994780,8
57637982955,8
30557797977,6
83676074149,5
05939481574,5
04390356003,7
28586966088,7
96354760780,10
51210184281,10
62264418010,9
24594085954,9
35653524344,7
77950765569,4
73748525176,9
22584679000,6
17522792983,5
49652396796,10
49990203865,10
54070084169,8
59124269557,8
75385139734,5
63529461431,5
26204085204,6
06334611801,9
97873728285,10
65933804150,8
91716033365,7
08544184316,10
66020931340,8
78802109389,7
67677773664,8
57645545941,8
03481954352,9
51102693944,9
55330892333,7
33135148556,6
50702640603,7
26067415100,7
44876216401,5
83427973093,9
29406957256,8
52023589380,7
77125828400,8
88919949522,6
16599194524,5
64464523900,7
00415242843,8
67855470166,7
89779501479,5
67093672582,9
02800417722,9
07346031695,6
13407992190,8
64575275409,6
28328678551,10
15066881522,8
57155661694,6
68940936361,7
64605955186,7
61133956343,6
22451825618,3
96192126909,10
74869784823,10
79896319626,7
30527043621,8
92259164269,5
30127469001,5
17631919828,7
63708553675,7
06223063598,6
67357756947,2
42984104048,6
03273032472,10
82746352303,7
56118820309,9
80695862146,7
85311128186,7
77903666614,6
36947281393,6
26598450349,7
37902940399,9
75353132483,4
52756719544,7
03056878080,6
71265249431,4
89185298301,5
88201514998,8
77764913650,7
16576528230,7
26195490270,6
94849434541,7
77661388677,8
55009159597,6
67832395940,8
36019412792,9
06618536081,9
87807202009,9
33881120963,5
96676372045,6
37344836548,10
67071905630,7
57439677099,7
54673931629,8
49095468801,9
73058868154,8
02531292659,9
62547800977,6
58040146178,8
59700019020,5
07388546707,7
34743693934,3
08941319820,3
59671832130,6
30542842556,6
11190359456,10
09429412507,9
97999032387,9
88767660657,6
28951340309,7
99783874470,9
30818363282,7
93970266319,4
82071548108,8
85133117825,2
60577677136,6
92889203077,6
28757405808,10
92303606780,8
78719249748,3
26557136488,5
96745145383,6
75257448823,6
25269901811,10
51115673300,3
85157646798,7
05068098388,10
83193465097,10
27586034540,9
63338923430,9
95245705133,6
55782638877,10
03242716116,10
86286974709,6
62370385405,10
78726819350,4
19229412392,8
28062539423,10
18545541821,9
92588314031,3
03563032840,4
26735490487,9
79865716836,7
96213250808,6
62868564399,4
47608823089,10
92587289475,10
67363163324,6
08460172619,5
28033649054,6
84749116300,10
43031016645,7
36622845530,7
41408579600,5
22951108400,6
86106600287,5
60469017406,4
95389162471,6
41066788456,6
57321650294,5
42389354467,9
07110729818,6
50230506615,7
71485333172,5
71479554120,8
29824922024,5
28815208984,6
52176801210,6
69625050787,5
32491394324,4
03250274984,9
62383844098,6
37654399910,5
42858033056,6
86414863211,6
90850504805,6
71590518233,2
37721090717,5
44479391185,5
71740034511,5
68848657338,8
74496660733,7
23660474100,6
20818036826,6
93825289460,4
04393516001,4
26957752615,6
68480316314,5
67817524807,10
13537642903,9
83930395339,9
95260885309,7
29873401172,6
49974754755,5
37704990934,5
67819456531,7
97739610364,8
40573689148,6
08041756913,6
43072188769,9
71699165840,6
72363411005,3
48578671252,5
65728182925,4
12789885214,5
49919608432,5
15855373061,9
43763185585,4
96707169424,6
48144000471,6
07560231063,8
64079729650,9
82288542772,3
34497992586,5
19736654761,6
58783710574,5
39259067707,5
18536017481,5
30402560094,2
41316677540,6
27071279730,9
17635064282,10
72990438823,10
17676227089,7
25431639137,7
58464725671,1
04678203680,5
90615502628,5
13409731202,10
20667665420,9
05324216984,9
43532861704,7
80581380533,5
73213678864,6
64555261550,7
10705570568,5
29508687460,5
41235998932,6
62586926307,9
56006255103,4
51797519344,6
78495312727,5
34458019759,10
62134616474,10
61526532239,9
24708101406,5
81297198867,6
40894374826,6
12681793025,5
08058899062,9
58081403310,10
40508105650,9
35869902193,6
31166946053,7
21246764237,6
81259836274,3
07498849593,5
91260920348,6
31465657142,4
66578130403,5
99504389694,10
41645086208,9
95322307265,4
48764126188,7
39557458640,7
18058393495,5
08354427803,4
85988192041,8
69656932587,6
96276223620,5
83127534191,5
83995578039,8
22801771023,9
62945026910,9
44735341463,8
39103231895,6
66790667431,6
77201104047,10
83843782660,10
01877795380,9
34225393950,8
22425777270,7
77457502106,6
88521148402,6
60363839674,4
87884204770,6
59835894744,6
70693928506,6
32025461631,4
79467781808,6
98636139597,6
94592118529,3
72350194760,6
37796263813,7
96549977975,6
17822008196,7
00142866962,6
06251575913,6
51490967176,4
08004587291,10
42274966591,9
29483051797,8
19725123409,6
33536757790,6
77342658715,2
50310497906,5
14077128021,6
61990746616,9
69747217147,6
24356683099,8
32536952550,7
58767350780,3
81072839458,6
76461261443,5
99363196216,6
75644390926,5
51956630090,9
63621051686,10
40787048160,9
13537396511,7
27295986774,8
77055489920,7
07129969903,5
15482700240,6
93313268900,4
37460213675,6
88415771266,4
91842519565,2
61765589215,6
23552858709,6
06302282993,4
33528789786,7
15359647230,7
68474645506,6
07283101802,5
50880875607,8
45058105853,6
01088679781,4
44761937815,5
86636465344,10
33477496345,6
37922628196,6
91502374382,9
87345052109,4
94050472643,6
09796291444,6
59773660940,10
85919817402,10
73665397839,5
85874895507,10
71319844421,6
96163952545,6
74777437299,6
12384877500,7
61918987548,6
57983229046,5
00590545140,5
73658540575,5
91934424676,10
27123933095,7
65335359781,5
59809628242,6
19608787513,6
78827376313,10
09773983668,7
66097978545,9
50044507224,5
96290107984,9
32265278270,8
54630594116,7
56711775376,6
98724581976,7
87088407507,6
53805365900,10
72683950780,10
05130696743,5
21281568317,10
87027853744,8
98214924103,7
37173063914,7
08583068402,4
83681672300,5
86656067778,3
55957354147,7
05772504002,9
25898810889,5
55872357850,4
45720802401,7
10415074967,9
31660816157,10
15566134076,10
47500045883,10
40892270624,10
99064949301,5
56580363800,5
36472245533,7
81708335153,10
42449663908,3
00045398003,10
48867251473,9
09617099870,9
73170981676,9
68813038402,4
69128150147,7
64546625782,9
31253612730,10
69876229575,8
79474508038,9
98971733152,6
57160426193,5
44716504409,10
15264458243,8
96945419134,10
37804987668,9
20938373900,9
65242760788,8
41464402620,9
13534255500,10
61832621375,7
84155109506,5
42527505635,8
88084820737,8
27126334079,10
29378132677,9
72733262750,5
76746958833,5
19468774929,10
29449931356,9
67572668496,9
90536678308,8
20316131709,9
79053403841,9
83331518093,3
16648023635,8
28019388907,4
53115439733,9
81573415901,4
10660862301,5
65046026201,10
24789225178,7
82613506229,3
10840157908,7
97062981001,8
99752686680,9
50836816846,9
21407373005,6
87143903965,10
09200562612,5
07024748516,9
79888921347,10
27381522950,5
32297254091,3
14938475464,10
31886459452,8
78007924639,9
36698375586,4
50458387509,9
00770990363,10
17211359870,9
04333156955,10
64010146010,9
19335206202,7
26093164292,9
66331614095,7
82310171786,10
19945740547,10
19950819067,10
05673526334,8
59517635257,7
41302286765,7
10665602421,4
92357774100,10
49057175312,4
22799752624,10
15878989182,6
68317151174,9
14241248403,7
54673137116,10
74190669571,8
45085703480,6
01176170678,10
13011273880,5
31817203568,10
79656400151,7
91542607876,10
24116434205,5
41147546606,8
24822306402,6
21168460301,3
89515923409,1
66521746421,9
53316495053,7
60541137123,10
34631078995,10
07869576034,10
18830415464,8
47473343513,10
97369701670,7
85253175008,5
40937011800,3
59689740954,5
52905509503,10
79281847299,9
66806399215,4
41611954002,10
62789088080,8
68311217998,8
59282233154,9
25677250325,7
85616271403,2
13427732339,10
57374214227,7
09420793702,6
41587199416,5
25059253058,9
95587799387,9
64273795779,1
23816129200,6
13511133050,7
10753502470,7
69484123279,10
22320873872,9
57094391340,5
70858783711,2
92131682255,10
60809937166,10
51931784485,9
98838037450,9
73811337092,8
49462455457,9
07700535566,7
88234811800,3
08293850299,9
84779825890,7
75371564179,4
53307066617,8
70633119130,3
61195530960,9
37313403720,3
79170379327,7
06189200486,2
58207216247,9
47424684736,9
32550652916,3
90536791201,9
07209578935,4
03550819978,6
68445657801,3
17442054005,8
51556740930,9
20167599330,10
00134140540,3
80670914479,10
65484000033,6
40046454926,3
76834875204,5
56048992408,2
66257601371,2
80795118104,5
21652508112,7
59590431577,9
07174164706,4
76310323199,7
97670254645,7
16844469616,8
45892441873,6
32811372458,8
47929759130,7
44894009420,7
65846392407,10
88780737684,9
76497378022,7
53425191870,10
71628974796,9
67666091923,6
19352642570,7
99317697003,4
85675910581,7
63967044718,10
77140577005,5
25015544936,10
40998575224,7
56374484509,8
55766335474,6
20509530702,10
27728276905,7
58870894231,9
66036698038,8
27644829490,9
35007961680,5
53777842435,4
71649191600,8
36950725981,5
25016915636,9
97807982349,5
07008133499,5
90237432617,5
92494180198,6
69599112903,9
46403118269,8
87914659584,2
11203390572,7
96669423993,6
43837542874,4
84637734860,4
50302772189,6
79316250560,6
53267992435,5
48372687730,9
93889491294,9
86728774700,5
86910407695,2
29696524129,8
57318020412,7
04107191290,9
94337026541,8
78149635599,4
01935311000,9
15845673178,7
37001749346,4
17560730230,9
17373397069,6
10149262116,10
89224006175,9
38654966017,8
25143580439,9
71180045025,4
15311959622,4
02769347764,9
96605485670,3
25750422402,4
64069486100,5
75418277111,6
14881605895,3
01975570820,10
26786504485,7
41442942690,6
70880501537,7
13786268428,5
97042416902,7
81420768107,7
70068143672,4
59723976684,6
10541715054,6
07601751872,5
00778428478,5
55761867702,4
06672192263,5
83491430968,5
21527259722,8
83367408999,4
12059944759,9
69880122577,6
62083610873,10
80257016201,9
06370355933,6
59151676168,3
66296586396,5
60253687322,7
20922545022,9
80694097896,6
73871834149,5
00066584825,7
43930046040,5
35608970683,6
49375904482,5
79058304701,6
02789027668,7
45130050177,4
98575473891,6
80842740660,9
28285072541,8
53205285158,4
55013524784,10
11788750594,9
13918418081,10
51412007445,10
04515699385,10
32769268902,10
94738793004,9
92523906007,8
56360712482,8
13739491205,8
58193669487,10
36436531408,10
59456815048,10
89514631846,10
79897633030,10
23042333841,9
83196025055,10
92704004331,10
86668470777,10
26027578963,10
66368053747,10
38088233054,9
97019982433,10
77075186248,6
10986367834,10
28168960050,10
66881279035,10
42528465874,10
06817922488,10
19979703172,9
08083480940,10
85448789030,10
48334658680,10
72602131830,7
06664059991,10
74308780322,10
78253712677,5
88704155700,10
81373142103,10
75624799411,3
43317827351,10
05976620884,10
40784640173,10
57746621953,10
97856525568,9
42458667210,10
92990722645,7
79406015471,10
13827386845,10
83392389811,10
62254686259,10
96610356521,10
74808437120,10
49262735006,9
60012664685,9
09614909188,6
00916659577,3
45430017884,10
46274205284,10
25898730770,10
32166569188,6
07086117102,10
34025006472,10
22764349459,10
65265053417,10
77411602817,10
59538875583,10
98759204109,9
55282301601,9
43032977479,10
44332945786,9
86740477264,10
46497283471,10
19067100900,10
97844298294,10
99316421225,9
82658597088,9
24891055740,7
99915843402,9
56512343492,10
40708063187,10
39594357894,10
45907312823,10
21112642102,6
81544788975,10
37707050762,10
09506263256,10
76243265749,10
20798047070,10
78937987775,10
52399963695,10
91845441982,10
83857928212,8
62901651518,7
99527478707,10
15533317961,10
31347561960,10
61765021014,10
00278649955,10
58700512583,10
38063190572,10
37693287957,9
27462268981,8
75311524367,9
87207579306,9
14449419928,8
64596243808,10
40927715767,10
36850705172,10
82511031850,7
67207591403,4
45661966741,10
60150434073,10
10265576407,10
75665732923,10
77410506806,10
59023309472,9
62147061638,10
53730534220,8
89078162988,3
30961507101,3
06616903699,10
70590411764,10
97796319924,10
46709960889,10
74961229806,10
30878847740,10
98882437566,10
96868627491,10
82300971518,9
47595013399,9
67211567848,10
14082824618,10
49137165062,8
94231596301,9
78131915107,5
81369004770,8
90464494087,4
58151939419,4
27891192600,4
89009860663,3
81441666125,10
17729420651,10
70805858210,10
40497795795,10
24003031504,9
18617598948,6
62249476438,9
19495832527,2
19901026385,2
34922777059,5
85942682380,10
95543448210,10
13801155749,10
69415139854,10
55323750898,10
39731752501,9
23243421381,10
95796562827,7
07335006414,6
55804829491,9
07828625510,6
87293706200,4
58736080594,3
58226231663,3
75011532720,10
03414775670,10
88637137903,10
98708053880,10
28981223947,10
65753764444,10
51256222062,10
83464429989,9
61380718678,10
06993994593,10
10683829297,10
16298604251,7
78571036322,10
05695625033,10
96941235268,7
88899088829,8
60811071405,3
92360368052,3
85884443722,2
21326776380,10
83191804307,10
84309797512,10
68421818015,10
18747291311,10
11265974659,10
03023121702,8
81704232791,9
58881185911,5
20630416524,7
27261891053,5
95310017909,3
25136223839,4
01370209886,3
19401469687,10
13607727236,10
04509806345,10
53335016297,10
62510494643,10
17305151343,10
32096730988,10
24074135981,10
66533903659,10
38574339148,10
95800084181,10
62675014699,9
83146500302,9
94558464207,8
01819023206,9
01651988935,5
06091750763,7
51926775058,10
46162284344,10
96568872040,10
20487103602,9
53476414442,10
27197453160,10
45955080007,10
29069547309,10
56427294385,10
61090982488,9
50814647081,4
23607417059,4
60225255359,10
13417622891,10
09541754090,10
16379058400,10
82817393392,10
96910829697,10
56120646400,9
67647856278,7
50845014340,9
99925709970,4
28610285561,3
14382552095,10
32865918157,10
98052839092,10
53067308336,10
03884016725,10
76921910504,7
07197095719,8
44540691406,9
38767384315,6
15567695985,8
79296263263,10
73243703905,10
19056651480,10
13430768381,10
29876816071,10
51917024258,10
36374373847,10
01318434190,9
35716826105,9
11476207330,8
47873541401,9
55647311660,9
88592663784,2
00889438366,4
01485781604,1
56088041803,10
90244628866,10
26173460807,10
73631493134,10
81372293884,10
04503083406,10
91164764926,10
27386813368,10
72278181521,4
53925883010,4
21367160340,10
38417876065,10
28749072609,10
48810503970,10
16781288300,10
79398593076,9
82278146971,10
53953698214,9
32072486165,9
15623067824,4
01946701475,4
12804471250,3
08362487402,10
85623788602,10
17327760679,10
39513689930,10
06574169836,10
43663375684,10
18453577790,10
78592945836,9
36188374456,10
89239604200,10
44502567000,10
21782959831,10
81610376390,9
29403804300,9
74126980873,4
65510861959,8
97078393171,4
32940275912,10
42501657527,10
55748632861,10
10705605531,10
73841096042,10
06616153169,10
76602445669,10
97918143337,10
69757554693,10
06834260528,10
33882499621,9
96608187505,8
88041403646,4
34874512631,10
19379022930,10
30944312160,10
34557999069,10
07256687257,10
30636578321,10
71510413650,10
77767959333,10
22496737130,10
96755791296,10
09454028995,10
44388269778,5
69413667454,3
88689969012,2
87863914108,4
83590949007,10
44474270797,10
25445278620,10
10954728793,10
40751939188,10
46037828024,8
35689910805,9
58777075072,4
13993925653,2
79746317750,4
18626678614,5
16338638160,10
30326249834,10
64094665447,10
97705364409,9
34954121744,5
62080128990,3
34828009280,10
05365045637,10
86969001970,10
23315240418,10
15758427691,7
86127793327,5
33569420183,5
84457661635,10
29506410321,10
18417326561,10
23465546180,10
20384672698,10
44019892873,10
91435354290,10
56286078193,10
38475134009,4
74918505880,2
24055465157,10
20690611919,10
59737253086,10
31584643900,10
44280540098,5
92319507892,10
73053900386,10
43292620538,10
55562849704,10
56578339370,8
99431095130,10
88857878279,10
80957283903,10
78301898623,10
59846074506,10
62567032789,9
18875875006,9
98020752056,7
46907439085,9
64847739205,10
02444073126,10
97189011242,10
03672916900,10
42616664720,10
10793527597,7
65208313014,10
01618321560,10
29007416618,9
43086042818,7
31672324637,8
44710606005,10
67377889209,10
14181007227,10
90847980154,10
17056476503,10
85757903317,10
67594791061,4
99993784800,8
65230804556,10
33430498244,10
07000267542,10
54753964183,10
63825117227,10
30358217202,9
63308048000,10
88611258088,7
44306577260,10
11271681005,10
98176635235,8
15267371165,3
07068686419,10
64147359493,10
68953742560,10
25776899770,8
73951660350,10
23701409501,10
07151996330,10
23047725950,10
61159533830,10
41629062898,7
81566030951,10
80518343480,7
93635680834,9
77934724462,10
16762187420,8
30964742900,10
32683487002,10
92951628978,10
08454826297,9
77331258125,8
28766340403,10
19744765291,9
24696851680,9
92175171353,9
52845470550,8
00574580735,7
66487841307,10
83127607849,10
33594822478,10
52488160334,10
53417654602,7
14119101410,10
73912983526,10
84480127712,9
12771568594,9
39091744774,8
94080308930,8
22906419958,8
65840293792,8
64526587273,10
80238656250,10
60080598080,10
18880030060,9
53782868757,10
22030710873,8
16922397673,9
62154151973,8
80702729299,8
94286358399,8
49263898782,10
49559109200,10
33558857208,10
83463891670,10
19055875384,10
02961499003,9
94167952084,10
27989145405,10
81189172828,10
45848749485,10
00926288695,9
58072008021,8
57019743595,8
75292555681,8
80846900190,6
58123624247,10
49470025148,10
90672446006,10
95772487728,10
47630835701,10
28909100672,9
34741804283,9
02230597574,8
73368287605,10
57555258625,10
85685066406,10
87826487196,10
30002554607,10
45334798552,10
29484470467,10
14505633764,10
06951181969,9
61387595598,10
94229813368,9
24199771140,9
80167743694,8
04890985921,7
27143694720,8
49347688908,8
38616187707,8
64580843150,10
96521790005,10
53126055737,10
40284595837,10
76955912623,10
81307837387,10
18359412308,8
45923258005,8
24557116256,8
74351492848,8
63270231776,8
40281060797,7
63443346065,7
26335641607,10
29870252117,10
51435172302,10
68504485285,10
60235472220,10
40553061135,10
39004589287,10
75234087026,10
56833555672,10
38598182877,9
43997486999,9
80055733832,9
07926609439,9
04475017556,9
05665589985,8
06586972264,9
32420430069,9
63191069720,9
13635911429,8
20286122316,8
28614024584,8
42249224366,7
02320001310,7
27892824391,10
50979135311,10
29561762935,10
48467640871,10
97795361404,10
08307090610,10
33602731502,10
67261736287,10
92459897715,9
73824382105,9
46292222861,9
33813852245,9
35906270930,9
40144124580,8
22924567025,8
89393504644,10
29337415399,10
58338789500,10
91905309422,10
58759508205,10
57232300778,10
08618694860,10
